UnixTimestamp,Date,Time,SystemBattery,HCEP(TEMP),HCEP(COND),HCEP(PRES),HCEP(OXY),HCEP(PH),HCEP(FL),HCEP(TURB),HCEP(FSD),HCEP(TSD),HCEP(SAL),HCEP(SNDV),HCEP(SPC),HCEP(OSAT),HCEP(VOLT),HCEP(NUM),SUNA(M_Parameter1),SUNA(M_Parameter2),SUNA(M_Parameter3),SUNA(M_Parameter4),HCEP(ERR)
1676430000000,2023-02-15,03:00:00,13.18,7.5219,2.76463,1.785,9.848,7.84,4.75,0.974,0.51,0.11,26.3213,1469.908,4.25041,97.6,13.4,2710.0,19.9,0.279,16758.0,923.0,0.0
1676430900000,2023-02-15,03:15:00,13.17,7.5436,2.76698,1.893,9.819,7.84,4.828,0.918,0.65,0.15,26.3294,1470.005,4.25118,97.36,13.4,2711.0,19.7,0.275,16670.0,922.0,0.0
1676431800000,2023-02-15,03:30:00,13.17,7.5559,2.77177,1.992,9.731,7.84,4.783,0.993,0.78,0.09,26.3703,1470.105,4.25694,96.55,13.4,2712.0,20.7,0.289,16634.0,923.0,0.0
1676432700000,2023-02-15,03:45:00,13.16,7.5238,2.76332,2.118,9.681,7.83,4.011,0.747,0.56,0.1,26.3059,1469.902,4.24814,95.94,13.4,2713.0,20.4,0.285,16336.0,922.0,0.0
1676433600000,2023-02-15,04:00:00,13.15,7.5406,2.77072,2.246,9.529,7.81,3.353,0.997,0.5,0.24,26.3707,1470.05,4.25732,94.51,13.4,2714.0,20.1,0.282,16788.0,923.0,0.0
1676434500000,2023-02-15,04:15:00,13.14,7.5387,2.77019,2.372,9.427,7.8,3.445,0.917,0.67,0.12,26.3666,1470.04,4.25676,93.5,13.4,2715.0,20.1,0.281,16778.0,922.0,0.0
1676435400000,2023-02-15,04:30:00,13.23,7.4157,2.75186,2.509,9.53,7.81,3.749,0.934,0.53,0.08,26.2674,1469.437,4.24465,94.19,13.4,2716.0,20.3,0.285,16761.0,921.0,0.0
1676436300000,2023-02-15,04:45:00,13.13,6.8307,2.43522,2.655,10.284,7.88,3.085,1.834,0.24,0.23,23.3586,1463.499,3.82527,98.38,13.4,2717.0,18.3,0.256,16675.0,923.0,0.0
1676437200000,2023-02-15,05:00:00,13.17,7.3747,2.68408,2.803,9.823,7.84,3.86,1.038,0.23,0.08,25.5864,1468.436,4.14533,96.45,13.4,2718.0,19.8,0.277,16809.0,924.0,0.0
1676438100000,2023-02-15,05:15:00,13.21,7.1508,2.57884,2.962,10.0,7.85,3.339,1.093,0.31,0.3,24.6448,1466.383,4.01054,97.24,13.4,2719.0,19.2,0.268,16683.0,923.0,0.0
1676439000000,2023-02-15,05:30:00,13.12,7.2739,2.62716,3.117,9.653,7.82,2.494,1.001,0.36,0.12,25.0632,1467.393,4.07009,94.41,13.4,2720.0,20.6,0.289,16807.0,922.0,0.0
1676439900000,2023-02-15,05:45:00,13.1,7.7033,2.80758,3.276,8.975,7.72,2.705,1.272,0.22,0.1,26.6322,1471.026,4.2925,89.53,13.4,2721.0,21.9,0.307,16698.0,921.0,0.0
1676440800000,2023-02-15,06:00:00,13.07,8.1694,2.95984,3.431,7.701,7.64,2.588,1.229,0.24,0.08,27.8553,1474.341,4.4617,78.2,13.4,2722.0,25.4,0.356,16797.0,921.0,0.0
1676441700000,2023-02-15,06:15:00,13.07,8.2616,2.98826,3.584,7.341,7.61,2.719,0.993,0.24,0.07,28.0769,1474.97,4.49207,74.85,13.4,2723.0,26.5,0.371,16695.0,919.0,0.0
1676442600000,2023-02-15,06:30:00,13.06,8.2671,2.98858,3.719,7.351,7.6,3.034,0.969,0.46,0.06,28.0758,1474.992,4.4918,74.96,13.4,2724.0,26.7,0.374,16667.0,917.0,0.0
1676443500000,2023-02-15,06:45:00,13.06,8.2296,2.97625,3.841,7.462,7.61,3.021,1.03,0.33,0.1,27.9776,1474.73,4.4783,75.98,13.4,2725.0,26.4,0.37,16609.0,917.0,0.0
1676444400000,2023-02-15,07:00:00,13.06,8.207,2.97074,3.952,7.556,7.61,2.986,1.005,0.28,0.07,27.9385,1474.596,4.47307,76.88,13.4,2726.0,25.7,0.36,16651.0,917.0,0.0
1676445300000,2023-02-15,07:15:00,13.06,8.2,2.96728,4.057,7.553,7.61,2.985,1.005,0.27,0.07,27.908,1474.534,4.46879,76.82,13.4,2727.0,25.5,0.358,16670.0,918.0,0.0
1676446200000,2023-02-15,07:30:00,13.09,8.1777,2.96193,4.15,7.429,7.6,2.769,0.99,0.3,0.16,27.8702,1474.403,4.46373,75.5,13.4,2728.0,25.3,0.354,16715.0,918.0,0.0
1676447100000,2023-02-15,07:45:00,13.06,8.1689,2.9586,4.24,7.574,7.61,3.0,1.061,0.49,0.19,27.8425,1474.336,4.4599,76.94,13.4,2729.0,25.7,0.36,16647.0,918.0,0.0
1676448000000,2023-02-15,08:00:00,13.07,8.0704,2.93044,4.313,7.771,7.64,2.737,0.932,0.33,0.16,27.6276,1473.694,4.4306,78.68,13.4,2730.0,25.0,0.35,16674.0,918.0,0.0
1676448900000,2023-02-15,08:15:00,13.01,8.089,2.92861,4.361,7.801,7.64,3.324,0.975,0.59,0.09,27.5941,1473.725,4.42536,78.98,13.4,2731.0,25.4,0.356,16695.0,918.0,0.0
1676449800000,2023-02-15,08:30:00,13.09,8.1088,2.94075,4.4,7.911,7.64,3.134,1.003,0.34,0.1,27.7045,1473.938,4.44104,80.2,13.4,2732.0,24.7,0.346,16747.0,917.0,0.0
1676450700000,2023-02-15,08:45:00,13.01,8.2081,2.97008,4.436,7.43,7.6,2.781,1.143,0.42,0.1,27.9305,1474.599,4.47192,75.58,13.4,2733.0,25.4,0.356,16695.0,917.0,0.0
1676451600000,2023-02-15,09:00:00,13.06,8.2199,2.97028,4.459,7.418,7.61,2.904,0.964,0.27,0.09,27.9232,1474.635,4.47063,75.48,13.4,2734.0,26.4,0.37,16710.0,918.0,0.0
1676452500000,2023-02-15,09:15:00,13.05,8.2412,2.97814,4.489,7.563,7.61,2.616,1.145,0.3,0.45,27.9878,1474.797,4.47959,77.04,13.4,2735.0,26.3,0.368,16651.0,917.0,0.0
1676453400000,2023-02-15,09:30:00,12.99,8.2365,2.97741,4.514,7.439,7.6,2.847,0.805,0.57,0.04,27.9839,1474.775,4.47912,75.76,13.4,2736.0,25.9,0.363,16633.0,917.0,0.0
1676454300000,2023-02-15,09:45:00,12.99,7.484,2.6957,4.524,8.882,7.72,2.479,0.938,0.23,0.09,25.6269,1468.944,4.14927,87.6,13.4,2737.0,21.4,0.299,16724.0,917.0,0.0
1676455200000,2023-02-15,10:00:00,13.01,7.4034,2.70416,4.535,8.945,7.72,2.627,0.781,0.39,0.06,25.7752,1468.811,4.17266,88.1,13.4,2738.0,21.2,0.297,16854.0,920.0,0.0
1676456100000,2023-02-15,10:15:00,13.05,7.6146,2.79594,4.529,9.082,7.74,3.668,0.855,0.21,0.06,26.5777,1470.633,4.28633,90.35,13.4,2739.0,22.0,0.309,16829.0,920.0,0.0
1676457000000,2023-02-15,10:30:00,13.06,7.5065,2.76233,4.519,9.17,7.76,3.289,0.84,0.41,0.11,26.3078,1469.876,4.24889,90.86,13.4,2740.0,21.1,0.296,16833.0,921.0,0.0
1676457900000,2023-02-15,10:45:00,12.96,7.3812,2.72584,4.514,9.388,7.78,2.858,0.683,0.18,0.03,26.0192,1469.026,4.20899,92.57,13.4,2741.0,20.4,0.285,16912.0,921.0,0.0
1676458800000,2023-02-15,11:00:00,12.96,7.4467,2.76158,4.496,9.402,7.78,3.237,1.142,0.34,0.8,26.3452,1469.687,4.25556,93.04,13.4,2742.0,20.5,0.288,16904.0,922.0,0.0
1676459700000,2023-02-15,11:15:00,12.94,7.5119,2.76179,4.472,8.833,7.74,2.491,0.691,0.26,0.08,26.2981,1469.884,4.24735,87.51,13.4,2743.0,21.3,0.299,16847.0,922.0,0.0
1676460600000,2023-02-15,11:30:00,12.98,7.3636,2.72288,4.437,9.185,7.76,2.872,0.676,0.62,0.05,26.0013,1468.933,4.20669,90.51,13.4,2744.0,20.0,0.28,16815.0,922.0,0.0
1676461500000,2023-02-15,11:45:00,12.93,6.6985,2.41999,4.4,9.606,7.8,2.008,0.854,0.34,0.13,23.2872,1462.906,3.8172,91.61,13.4,2745.0,21.1,0.295,16836.0,922.0,0.0
1676462400000,2023-02-15,12:00:00,12.99,6.5115,2.3269,4.366,9.764,7.82,2.567,0.629,0.37,0.05,22.4296,1461.078,3.69215,92.2,13.4,2746.0,19.8,0.277,16765.0,925.0,0.0
1676463300000,2023-02-15,12:15:00,12.93,7.2721,2.70783,4.322,9.345,7.77,2.124,0.573,0.21,0.05,25.9117,1468.46,4.19531,91.81,13.4,2747.0,19.6,0.275,16823.0,926.0,0.0
1676464200000,2023-02-15,12:30:00,12.96,7.0353,2.58111,4.286,9.722,7.8,2.074,0.733,0.29,0.05,24.7508,1466.077,4.02855,94.3,13.4,2748.0,19.4,0.272,16817.0,925.0,0.0
1676465100000,2023-02-15,12:45:00,12.9,7.08,2.6494,4.25,9.889,7.83,3.358,0.766,0.18,0.04,25.4384,1467.11,4.12937,96.44,13.4,2749.0,20.0,0.28,16830.0,925.0,0.0
1676466000000,2023-02-15,13:00:00,12.9,6.8617,2.47254,4.214,9.919,7.83,3.002,0.891,0.36,0.19,23.7296,1464.111,3.88012,95.19,13.4,2750.0,19.6,0.274,16726.0,925.0,0.0
1676466900000,2023-02-15,13:15:00,12.89,7.0963,2.65777,4.184,9.833,7.83,3.089,0.843,0.24,0.09,25.5147,1467.268,4.1403,95.97,13.4,2751.0,20.9,0.292,16831.0,926.0,0.0
1676467800000,2023-02-15,13:30:00,12.89,7.0955,2.65238,4.162,9.849,7.83,3.548,0.95,0.4,0.32,25.4585,1467.195,4.13202,96.1,13.4,2752.0,20.1,0.281,16773.0,925.0,0.0
1676468700000,2023-02-15,13:45:00,12.88,7.0857,2.64502,4.153,9.748,7.82,2.984,0.755,0.31,0.07,25.3881,1467.068,4.12181,95.04,13.4,2753.0,19.6,0.274,16787.0,925.0,0.0
1676469600000,2023-02-15,14:00:00,12.87,7.0076,2.5715,4.149,9.376,7.78,2.185,0.801,0.33,0.06,24.6694,1465.863,4.01701,90.83,13.4,2754.0,19.8,0.278,16756.0,924.0,0.0
1676470500000,2023-02-15,14:15:00,12.94,7.0617,2.6124,4.163,9.155,7.76,2.394,0.753,0.38,0.13,25.0615,1466.567,4.07402,89.03,13.4,2755.0,19.1,0.267,16653.0,925.0,0.0
1676471400000,2023-02-15,14:30:00,12.9,7.0402,2.5901,4.173,9.399,7.77,7.029,46.156,11.23,20.37,24.8419,1466.208,4.04195,91.22,13.4,2756.0,19.7,0.276,16754.0,925.0,0.0
1676472300000,2023-02-15,14:45:00,12.92,7.0854,2.64079,4.193,9.644,7.8,4.638,4.793,1.54,5.24,25.3436,1467.013,4.11525,94.0,13.4,2757.0,20.2,0.284,16627.0,925.0,0.0
1676473200000,2023-02-15,15:00:00,12.85,7.0837,2.63868,4.211,9.569,7.79,2.735,0.774,0.28,0.07,25.3225,1466.98,4.11217,93.26,13.4,2758.0,19.8,0.278,16768.0,925.0,0.0
1676474100000,2023-02-15,15:15:00,12.92,7.1574,2.67421,4.232,9.75,7.82,3.456,0.754,0.35,0.06,25.643,1467.671,4.158,95.38,13.4,2759.0,20.1,0.281,16709.0,924.0,0.0
1676475000000,2023-02-15,15:30:00,12.9,7.0623,2.62354,4.264,9.738,7.82,2.955,0.791,0.53,0.06,25.1785,1466.716,4.09131,94.78,13.4,2760.0,19.6,0.274,16659.0,926.0,0.0
1676475900000,2023-02-15,15:45:00,13.01,7.2124,2.68163,4.287,9.863,7.83,4.455,0.897,0.51,0.07,25.6803,1467.936,4.16242,96.64,13.4,2761.0,20.3,0.285,16802.0,924.0,0.0
1676476800000,2023-02-15,16:00:00,13.58,7.1782,2.66275,4.318,9.838,7.83,3.573,0.729,0.41,0.04,25.5067,1467.585,4.1375,96.22,13.4,2762.0,19.1,0.268,16805.0,922.0,0.0
1676477700000,2023-02-15,16:15:00,14.73,7.262,2.68857,4.344,9.706,7.82,4.284,0.814,0.44,0.06,25.7165,1468.177,4.16678,95.23,13.3,2763.0,19.5,0.273,16724.0,924.0,0.0
1676478600000,2023-02-15,16:30:00,14.77,7.2783,2.69692,4.376,9.861,7.84,4.342,0.839,0.55,0.06,25.7922,1468.336,4.17761,96.84,13.4,2764.0,19.8,0.278,16812.0,923.0,0.0
1676479500000,2023-02-15,16:45:00,14.82,7.2795,2.69419,4.41,9.842,7.84,4.467,0.828,0.83,0.09,25.7626,1468.305,4.17322,96.64,13.4,2765.0,19.2,0.269,16777.0,924.0,0.0
1676480400000,2023-02-15,17:00:00,14.69,7.0467,2.56913,4.456,9.527,7.8,2.598,0.817,0.31,0.06,24.6164,1465.958,4.00841,92.37,13.4,2766.0,19.2,0.269,16749.0,924.0,0.0
1676481300000,2023-02-15,17:15:00,14.71,7.2101,2.66919,4.492,9.06,7.78,4.323,0.804,0.69,0.05,25.551,1467.769,4.14342,88.68,13.4,2767.0,18.9,0.265,16772.0,925.0,0.0
1676482200000,2023-02-15,17:30:00,14.81,7.2773,2.69199,4.534,9.791,7.83,4.704,0.779,0.77,0.07,25.741,1468.272,4.1701,96.12,13.4,2768.0,18.9,0.265,16800.0,923.0,0.0
1676483100000,2023-02-15,17:45:00,14.7,7.0047,2.53755,4.567,9.579,7.81,3.547,0.835,0.42,0.08,24.3138,1465.416,3.96433,92.6,13.4,2769.0,18.4,0.258,16710.0,923.0,0.0
1676484000000,2023-02-15,18:00:00,14.81,7.077,2.53387,4.594,9.771,7.82,2.668,0.9,0.3,0.1,24.2243,1465.594,3.94966,94.53,13.4,2770.0,19.4,0.272,16752.0,924.0,0.0
1676484900000,2023-02-15,18:15:00,14.37,7.3187,2.70235,4.617,9.862,7.83,4.949,0.87,0.56,0.05,25.8191,1468.533,4.18078,96.95,13.4,2771.0,19.3,0.271,16701.0,924.0,0.0
1676485800000,2023-02-15,18:30:00,14.27,7.2896,2.69147,4.633,9.798,7.83,4.508,0.862,0.69,0.1,25.7264,1468.304,4.16771,96.21,13.4,2772.0,19.9,0.279,16802.0,922.0,0.0
1676486700000,2023-02-15,18:45:00,14.33,7.2635,2.69145,4.636,9.8,7.83,3.98,0.795,0.49,0.06,25.7456,1468.224,4.17104,96.18,13.4,2773.0,25.1,0.352,15211.0,923.0,0.0
1676487600000,2023-02-15,19:00:00,14.26,7.2697,2.69392,4.636,9.868,7.83,4.261,0.831,0.52,0.07,25.7669,1468.275,4.17406,96.87,13.4,2774.0,19.9,0.278,16708.0,923.0,0.0
1676488500000,2023-02-15,19:15:00,14.23,7.2878,2.70166,4.623,9.904,7.84,4.76,0.796,0.56,0.08,25.8349,1468.431,4.18372,97.31,13.4,2775.0,19.8,0.278,16783.0,923.0,0.0
1676489400000,2023-02-15,19:30:00,14.35,7.1945,2.64057,4.601,9.895,7.84,3.988,0.79,0.55,0.08,25.2612,1467.349,4.10097,96.66,13.4,2776.0,18.9,0.264,16811.0,924.0,0.0
1676490300000,2023-02-15,19:45:00,14.23,7.2306,2.70426,4.573,9.803,7.83,4.101,0.78,0.69,0.07,25.905,1468.292,4.19517,96.24,13.4,2777.0,19.7,0.276,16815.0,923.0,0.0
1676491200000,2023-02-15,20:00:00,14.23,7.2793,2.70313,4.531,9.862,7.83,3.386,0.771,0.48,0.07,25.8567,1468.423,4.1871,96.89,13.4,2778.0,19.5,0.273,16829.0,923.0,0.0
1676492100000,2023-02-15,20:15:00,14.23,7.3298,2.75178,4.475,9.596,7.81,4.387,0.775,0.38,0.05,26.3309,1469.21,4.25579,94.67,13.4,2779.0,19.7,0.276,16834.0,923.0,0.0
1676493000000,2023-02-15,20:30:00,14.28,7.3794,2.7651,4.409,9.526,7.81,4.364,0.805,0.37,0.05,26.4335,1469.531,4.26985,94.18,13.4,2780.0,20.1,0.281,16734.0,922.0,0.0
1676493900000,2023-02-15,20:45:00,14.25,7.3355,2.75218,4.325,9.629,7.81,4.353,0.764,0.77,0.05,26.3309,1469.23,4.25567,95.03,13.4,2781.0,19.6,0.274,16786.0,922.0,0.0
1676494800000,2023-02-15,21:00:00,14.21,7.2265,1.2E-4,0.319,11.737,7.73,0.701,2.603,1.63,4.75,0.0037,1435.895,1.9E-4,97.52,13.8,2782.0,-0.474,-0.00664,19704.0,921.0,0.0
1676495700000,2023-02-15,21:15:00,14.21,7.3321,2.73252,4.161,9.734,7.79,3.936,0.719,0.61,0.05,26.1265,1468.96,4.22571,95.93,13.5,2783.0,19.5,0.273,16862.0,923.0,0.0
1676496600000,2023-02-15,21:30:00,14.12,7.272,2.66456,4.031,10.21,7.86,3.258,0.7,0.54,0.04,25.4568,1467.889,4.12829,100.04,13.4,2784.0,18.7,0.262,16851.0,923.0,0.0
1676497500000,2023-02-15,21:45:00,14.1,7.2978,2.70214,3.895,9.945,7.84,2.806,0.829,0.41,0.07,25.8327,1468.456,4.18316,97.74,13.5,2785.0,19.1,0.268,16837.0,923.0,0.0
1676498400000,2023-02-15,22:00:00,14.17,7.3209,2.69162,3.733,10.321,7.87,3.144,0.616,0.6,0.02,25.7051,1468.386,4.1639,101.4,13.4,2786.0,18.4,0.257,16888.0,922.0,0.0
1676499300000,2023-02-15,22:15:00,14.17,7.2214,2.64259,3.564,10.136,7.86,3.054,0.826,0.27,0.04,25.2632,1467.441,4.10068,99.07,13.4,2787.0,18.4,0.258,16826.0,924.0,0.0
1676500200000,2023-02-15,22:30:00,14.06,7.2587,2.66051,3.387,10.213,7.86,3.01,0.768,0.36,0.05,25.4243,1467.786,4.12371,100.02,13.4,2788.0,18.5,0.26,16787.0,924.0,0.0
1676501100000,2023-02-15,22:45:00,14.11,7.3054,2.65395,3.212,10.42,7.88,2.5,0.695,0.32,0.04,25.3213,1467.84,4.1076,102.08,13.4,2789.0,18.1,0.254,16862.0,924.0,0.0
1676502000000,2023-02-15,23:00:00,14.09,7.2802,2.65408,3.028,10.474,7.89,3.993,0.808,0.58,0.08,25.3411,1467.762,4.111,102.56,13.5,2790.0,17.5,0.245,16818.0,923.0,0.0
1676502900000,2023-02-15,23:15:00,14.1,7.2898,2.65891,2.846,10.371,7.88,3.346,0.838,0.63,0.06,25.3849,1467.851,4.11726,101.61,13.4,2791.0,17.8,0.249,16832.0,923.0,0.0
1676503800000,2023-02-15,23:30:00,14.11,7.2582,2.55992,2.664,9.635,7.82,2.293,1.017,0.31,0.09,24.3705,1466.464,3.96785,93.7,13.4,2792.0,18.1,0.253,16748.0,922.0,0.0
1676504700000,2023-02-15,23:45:00,14.12,7.2091,2.50234,2.48,10.46,7.89,1.87,1.413,0.2,0.19,23.8032,1465.562,3.88451,101.23,13.4,2793.0,17.1,0.24,16703.0,923.0,0.0
1676505600000,2023-02-16,00:00:00,14.09,7.1896,2.4954,2.315,10.469,7.89,2.557,1.045,0.32,0.09,23.7442,1465.408,3.87609,101.23,13.4,2794.0,17.3,0.242,16531.0,922.0,0.0
1676506500000,2023-02-16,00:15:00,14.05,7.2138,2.51693,2.145,10.24,7.86,2.368,0.98,0.28,0.05,23.9525,1465.76,3.9066,99.2,13.4,2795.0,17.8,0.25,16765.0,923.0,0.0
1676507400000,2023-02-16,00:30:00,14.11,7.1717,2.39264,1.989,10.762,7.92,2.854,0.973,0.4,0.08,22.6859,1464.017,3.71855,103.28,13.4,2796.0,17.2,0.241,16714.0,924.0,0.0
1676508300000,2023-02-16,00:45:00,14.15,7.2363,2.44604,1.846,10.605,7.87,4.573,3.62,0.77,1.09,23.1983,1464.909,3.79391,102.26,13.4,2797.0,17.0,0.238,16617.0,923.0,0.0
1676509200000,2023-02-16,01:00:00,13.61,7.2928,2.51645,1.717,10.108,7.85,4.009,1.982,0.25,0.37,23.8931,1465.993,3.8963,98.07,13.4,2798.0,18.3,0.257,16653.0,924.0,0.0
1676510100000,2023-02-16,01:15:00,13.4,6.868,2.21906,1.611,11.035,7.95,3.458,2.033,0.48,0.35,21.0751,1460.789,3.48165,104.09,13.4,2799.0,17.9,0.25,16208.0,925.0,0.0
1676511000000,2023-02-16,01:30:00,13.42,7.0297,2.33953,1.508,10.832,7.92,3.704,1.388,0.31,0.08,22.2262,1462.87,3.65214,103.32,13.4,2800.0,17.2,0.241,16439.0,925.0,0.0
1676511900000,2023-02-16,01:45:00,13.31,6.9688,2.28389,1.435,10.987,7.94,4.54,2.241,1.89,0.8,21.6861,1461.953,3.57205,104.28,13.4,2801.0,17.4,0.244,16540.0,924.0,0.0
1676512800000,2023-02-16,02:00:00,13.23,6.8073,2.23817,1.392,10.236,7.86,2.851,2.172,0.22,0.17,21.3113,1460.834,3.51832,96.55,13.4,2802.0,15.6,0.218,16371.0,925.0,0.0
1676513700000,2023-02-16,02:15:00,13.24,6.4955,2.12018,1.372,11.147,7.95,5.997,1.283,0.24,0.08,20.2697,1458.267,3.36585,103.65,13.4,2803.0,18.5,0.259,16595.0,927.0,0.0
1676514600000,2023-02-16,02:30:00,13.27,6.4787,2.10976,1.37,11.263,7.96,4.362,1.314,0.23,0.09,20.1707,1458.075,3.35109,104.6,13.4,2804.0,17.4,0.244,16557.0,927.0,0.0
1676515500000,2023-02-16,02:45:00,13.2,6.4265,2.08704,1.377,11.182,7.95,3.173,1.172,0.34,0.05,19.964,1457.603,3.32051,103.57,13.4,2805.0,17.4,0.243,16625.0,927.0,0.0
1676516400000,2023-02-16,03:00:00,13.28,6.4331,2.10192,1.399,11.066,7.93,2.155,1.024,0.31,0.1,20.1157,1457.82,3.34348,102.62,13.4,2806.0,18.5,0.259,16527.0,928.0,0.0
1676517300000,2023-02-16,03:15:00,13.17,6.4119,2.09523,1.436,11.015,7.93,1.636,0.923,0.19,0.06,20.0582,1457.661,3.33509,102.06,13.4,2807.0,16.5,0.231,16612.0,929.0,0.0
1676518200000,2023-02-16,03:30:00,13.16,6.3539,2.07912,1.498,10.928,7.91,1.908,1.014,0.47,0.11,19.9236,1457.257,3.31556,101.04,13.4,2808.0,17.7,0.247,16532.0,928.0,0.0
1676519100000,2023-02-16,03:45:00,13.16,6.3387,2.08395,1.579,10.97,7.92,2.081,1.054,0.19,0.07,19.9831,1457.27,3.32489,101.43,13.4,2809.0,17.6,0.247,16640.0,928.0,0.0
1676520000000,2023-02-16,04:00:00,13.15,7.2856,2.53446,1.67,10.064,7.86,2.755,1.331,0.28,0.12,24.0858,1466.203,3.92506,97.73,13.4,2810.0,17.2,0.241,16662.0,926.0,0.0
1676520900000,2023-02-16,04:15:00,13.14,7.2406,2.51273,1.784,10.53,7.9,4.027,1.299,0.3,0.09,23.8903,1465.783,3.89685,102.09,13.4,2811.0,17.7,0.248,16660.0,924.0,0.0
1676521800000,2023-02-16,04:30:00,13.14,7.2881,2.55272,1.9,10.347,7.89,3.734,1.148,0.74,0.11,24.2746,1466.451,3.95303,100.63,13.4,2812.0,17.5,0.245,16673.0,923.0,0.0
1676522700000,2023-02-16,04:45:00,13.14,7.1614,2.4296,2.021,10.619,7.93,3.214,1.191,0.26,0.15,23.0772,1464.463,3.7772,102.19,13.4,2813.0,17.0,0.238,16741.0,924.0,0.0
1676523600000,2023-02-16,05:00:00,13.2,7.0912,2.3926,2.159,10.637,7.92,2.626,1.212,0.2,0.09,22.7383,1463.764,3.72781,101.93,13.4,2814.0,17.0,0.238,16735.0,924.0,0.0
1676524500000,2023-02-16,05:15:00,13.12,7.0923,2.3945,2.3,10.662,7.92,3.169,1.27,0.24,0.06,22.7574,1463.794,3.73065,102.18,13.4,2815.0,17.5,0.245,16725.0,923.0,0.0
1676525400000,2023-02-16,05:30:00,13.17,7.2584,2.5227,2.45,10.426,7.9,4.764,1.116,0.5,0.08,23.9817,1465.979,3.91014,101.14,13.5,2816.0,17.3,0.243,16494.0,924.0,0.0
1676526300000,2023-02-16,05:45:00,13.15,7.1976,2.4818,2.617,10.478,7.9,4.265,1.114,0.51,0.1,23.5967,1465.262,3.85401,101.27,13.4,2817.0,17.2,0.24,16557.0,923.0,0.0
1676527200000,2023-02-16,06:00:00,13.1,6.3223,2.13387,2.78,11.007,7.94,3.248,1.311,0.18,0.13,20.516,1457.888,3.40631,102.15,13.4,2818.0,17.8,0.25,16571.0,924.0,0.0
1676528100000,2023-02-16,06:15:00,13.17,6.4274,2.15133,2.957,10.947,7.93,3.727,1.284,0.28,0.09,20.6359,1458.472,3.4227,101.86,13.4,2819.0,18.4,0.257,16626.0,928.0,0.0
1676529000000,2023-02-16,06:30:00,13.09,6.3629,2.12842,3.137,10.986,7.93,3.767,1.186,0.2,0.05,20.4344,1457.958,3.39322,101.92,13.4,2820.0,17.3,0.243,16657.0,928.0,0.0
1676529900000,2023-02-16,06:45:00,13.09,6.3895,2.12912,3.32,10.962,7.93,3.971,1.993,0.53,1.19,20.4257,1458.06,3.39146,101.75,13.4,2821.0,17.3,0.242,16658.0,929.0,0.0
1676530800000,2023-02-16,07:00:00,13.15,6.4867,2.15946,3.498,11.03,7.94,4.089,1.236,0.21,0.06,20.685,1458.784,3.42917,102.8,13.4,2822.0,17.6,0.247,16643.0,929.0,0.0
1676531700000,2023-02-16,07:15:00,13.14,6.5028,2.1734,3.668,10.976,7.93,3.632,1.189,0.3,0.06,20.8211,1459.023,3.44953,102.42,13.4,2823.0,18.0,0.252,16276.0,929.0,0.0
1676532600000,2023-02-16,07:30:00,13.16,6.9658,2.37198,3.824,10.776,7.91,4.407,1.267,0.54,0.14,22.6051,1463.122,3.71018,102.87,13.4,2824.0,17.5,0.245,16541.0,926.0,0.0
1676533500000,2023-02-16,07:45:00,13.06,7.1049,2.46151,3.974,10.539,7.9,3.949,1.127,0.34,0.11,23.4475,1464.729,3.83355,101.5,13.4,2825.0,17.0,0.239,16700.0,926.0,0.0
1676534400000,2023-02-16,08:00:00,13.05,7.2201,2.46733,4.108,10.95,7.94,4.924,1.323,0.43,0.09,23.43,1465.169,3.82886,105.73,13.4,2826.0,16.0,0.224,16722.0,923.0,0.0
1676535300000,2023-02-16,08:15:00,13.05,7.2486,2.49764,4.24,10.867,7.93,5.52,1.6,0.98,0.38,23.7264,1465.652,3.87247,105.21,13.4,2827.0,16.8,0.235,16743.0,923.0,0.0
1676536200000,2023-02-16,08:30:00,13.09,7.317,2.56116,4.367,10.773,7.93,6.222,1.354,0.5,0.07,24.3416,1466.688,3.96256,104.89,13.5,2828.0,16.0,0.224,16668.0,923.0,0.0
1676537100000,2023-02-16,08:45:00,13.01,7.1944,2.42815,4.471,10.852,7.93,4.492,1.323,0.28,0.04,23.0393,1464.587,3.77108,104.47,13.4,2829.0,16.6,0.232,16676.0,924.0,0.0
1676538000000,2023-02-16,09:00:00,13.05,7.2153,2.42419,4.558,10.869,7.93,4.268,1.316,0.36,0.06,22.9841,1464.603,3.76247,104.64,13.5,2830.0,16.6,0.232,16762.0,923.0,0.0
1676538900000,2023-02-16,09:15:00,13.01,7.2225,2.43306,4.629,10.85,7.93,4.418,1.304,0.29,0.05,23.0716,1464.742,3.77541,104.53,13.4,2831.0,17.1,0.24,16722.0,923.0,0.0
1676539800000,2023-02-16,09:30:00,13.09,7.2448,2.44465,4.686,10.859,7.93,4.566,1.296,0.36,0.05,23.1772,1464.962,3.79077,104.74,13.5,2832.0,16.8,0.236,16764.0,924.0,0.0
1676540700000,2023-02-16,09:45:00,12.99,7.2433,2.41876,4.738,10.925,7.93,4.532,1.327,0.3,0.07,22.9091,1464.625,3.75079,105.2,13.4,2833.0,17.0,0.238,16806.0,924.0,0.0
1676541600000,2023-02-16,10:00:00,12.99,7.2631,2.42786,4.781,10.916,7.93,4.858,1.355,0.36,0.05,22.9905,1464.805,3.76259,105.22,13.4,2834.0,16.2,0.227,16807.0,924.0,0.0
